sn,ts,gx,gy,gz,ax,ay,az,mx,my,mz,dt,mbx,mby,mbz
1491,301771333620405,0.0018240439,0.0009767711,-0.0002382370,-0.0191541985,0.1747820675,9.8931436539,45.2399978638,-0.1200027466,-106.0800170898,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1492,301771353648838,0.0012131785,-0.0008558258,-0.0002382370,-0.0383083969,0.1939362586,9.8763837814,45.3599929810,-0.1200027466,-105.6000061035,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1493,301771373677271,-0.0000085519,0.0015876442,0.0003726287,-0.0383083969,0.2083019018,9.8787775040,45.2399978638,-0.3600006104,-105.1799926758,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1494,301771393705704,-0.0000085519,0.0015876442,0.0003726287,-0.0502797700,0.1987248063,9.8955373764,45.7799987793,-0.7799987793,-106.2000122070,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1495,301771413734170,-0.0018411479,-0.0002449527,0.0003726287,-0.0526740476,0.1987248063,9.8907489777,46.1399993896,-1.0199966431,-107.2200012207,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1496,301771433729303,-0.0018411479,-0.0002449527,0.0003726287,-0.0287312977,0.1867534369,9.9099035263,45.3599929810,-0.4199981689,-106.6799926758,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1497,301771453724436,-0.0006194171,-0.0002449527,-0.0008491026,-0.0622511432,0.1963305324,9.8931436539,45.2399978638,-0.0599975586,-105.8999938965,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1498,301771473719569,0.0012131785,0.0009767711,0.0003726287,-0.0287312977,0.1795706153,9.8907489777,45.1800003052,0.3600006104,-106.0800170898,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1499,301771493714669,0.0018240439,0.0003659055,0.0003726287,-0.0430969447,0.1795706153,9.8955373764,45.1199951172,0.5400009155,-106.7400207520,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1500,301771513709802,0.0006023136,0.0009767711,-0.0008491026,-0.0383083969,0.1891477108,9.8739891052,45.0599975586,0.2399978638,-106.2600097656,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1501,301771533704902,-0.0000085519,0.0003659055,0.0003726287,-0.0263370238,0.1963305324,9.8883552551,45.0599975586,-0.3000030518,-105.9599914551,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1502,301771553700002,-0.0018411479,0.0003659055,0.0003726287,-0.0454912223,0.2035133541,9.9027204514,45.4199981689,-0.8399963379,-106.1400146484,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1503,301771573695135,-0.0012302822,-0.0002449527,0.0003726287,-0.0670396984,0.1867534369,9.8715953827,45.7199935913,-0.8399963379,-106.5599975586,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1504,301771593690268,-0.0012302822,-0.0020775497,-0.0002382370,-0.0215484723,0.1891477108,9.8692007065,45.7199935913,-0.8399963379,-106.5599975586,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1505,301771613685401,-0.0006194171,-0.0014666840,-0.0002382370,-0.0215484723,0.1891477108,9.8692007065,45.0599975586,0.1200027466,-106.2600097656,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1506,301771633680534,-0.0006194171,-0.0020775497,-0.0002382370,-0.0407026708,0.1915419847,9.9099035263,44.7599945068,0.3000030518,-105.6000061035,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1507,301771653675667,-0.0000085519,0.0015876442,-0.0002382370,-0.0383083969,0.1891477108,9.8979320526,44.8799972534,0.3000030518,-105.9599914551,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1508,301771673670767,0.0006023136,0.0009767711,-0.0002382370,-0.0359141231,0.1795706153,9.8883552551,44.5199966431,0.1200027466,-105.7200012207,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1509,301771693665867,0.0006023136,0.0009767711,0.0009834925,-0.0407026708,0.2035133541,9.8979320526,44.6999969482,0.0599975586,-105.3600158691,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1510,301771713660967,-0.0000085519,-0.0002449527,0.0003726287,-0.0598568693,0.1987248063,9.8955373764,45.0599975586,0.3000030518,-105.0599975586,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1511,301771733656067,-0.0012302822,0.0003659055,0.0009834925,-0.0574625954,0.1915419847,9.8835668564,45.1800003052,0.2399978638,-105.3000183105,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1512,301771753651200,-0.0011227704,-0.0008668229,-0.0002400698,-0.0454912223,0.1987248063,9.8715953827,45.4199981689,0.1800003052,-105.9599914551,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1513,301771773646333,-0.0005119052,-0.0008668229,-0.0002400698,-0.0454912223,0.2035133541,9.8692007065,45.1800003052,0.3600006104,-105.7799987793,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1514,301771793641466,0.0000989600,-0.0002559498,-0.0002400698,-0.0239427481,0.1819648892,9.8907489777,45.1800003052,0.3600006104,-105.7799987793,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1515,301771813636599,0.0013206904,0.0003549084,0.0003707958,-0.0239427481,0.1819648892,9.8907489777,44.7599945068,0.0000000000,-105.0599975586,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1516,301771833631699,0.0013206904,0.0003549084,-0.0002400698,-0.0454912223,0.1819648892,9.8955373764,44.7599945068,0.0000000000,-105.0599975586,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1517,301771853626799,0.0019315558,-0.0008668229,-0.0002400698,-0.0454912223,0.1819648892,9.8955373764,45.4799957275,0.1200027466,-105.7200012207,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1518,301771873621899,0.0000989600,0.0009657741,-0.0008509355,-0.0598568693,0.1891477108,9.9003267288,45.7799987793,0.3000030518,-105.8399963379,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1519,301771893616999,-0.0005119052,-0.0002559498,-0.0008509355,-0.0359141231,0.2202732861,9.8955373764,44.8799972534,-0.4799957275,-106.5599975586,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1520,301771913612132,-0.0005119052,0.0003549084,-0.0002400698,-0.0383083969,0.2130904645,9.8859605789,44.6999969482,-0.7799987793,-106.4400024414,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1521,301771933607265,-0.0017336360,-0.0008668229,-0.0002400698,-0.0454912223,0.1915419847,9.8835668564,44.5799942017,-0.3000030518,-106.3800048828,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1522,301771953602398,-0.0023445007,-0.0002559498,-0.0002400698,-0.0263370238,0.1747820675,9.8979320526,44.5799942017,-0.3000030518,-106.3800048828,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1523,301771973597531,0.0000989600,-0.0008668229,-0.0002400698,-0.0263370238,0.1747820675,9.8979320526,45.4199981689,-0.2399978638,-105.4800109863,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1524,301771993592664,0.0000989600,0.0003549084,-0.0002400698,-0.0359141231,0.1675992310,9.8763837814,45.1800003052,-0.0599975586,-105.5400085449,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1525,301772013587764,0.0007098254,-0.0002559498,-0.0002400698,-0.0359141231,0.1747820675,9.8763837814,45.4799957275,-0.3000030518,-105.7799987793,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1526,301772033582864,0.0019315558,-0.0008668229,-0.0008509355,-0.0430969447,0.1843591630,9.8835668564,45.5999984741,0.0599975586,-105.8399963379,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1527,301772053577964,0.0019315558,0.0003549084,0.0003707958,-0.0215484723,0.1891477108,9.8811721802,44.8799972534,0.8400039673,-106.2600097656,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1528,301772073573064,0.0000989600,-0.0002559498,0.0003707958,-0.0407026708,0.2083019018,9.9003267288,44.5799942017,0.4199981689,-106.1400146484,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1529,301772093568197,-0.0005119052,-0.0002559498,0.0009816596,-0.0454912223,0.2083019018,9.8811721802,45.0599975586,0.5400009155,-105.7799987793,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1530,301772113563330,-0.0011227704,0.0003549084,-0.0002400698,-0.0622511432,0.1915419847,9.9051151276,45.8399963379,0.3600006104,-106.3200073242,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1531,301772133558463,0.0000989600,-0.0002559498,-0.0002400698,-0.0430969447,0.1771763414,9.8715953827,45.8399963379,0.3600006104,-106.3200073242,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1532,301772153553596,-0.0011227704,-0.0008668229,0.0003707958,-0.0430969447,0.1771763414,9.8715953827,45.9599990845,-1.6800003052,-107.3399963379,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1533,301772173548696,0.0007098254,-0.0002559498,-0.0002400698,-0.0407026708,0.1915419847,9.9003267288,45.3599929810,-0.9599990845,-106.0800170898,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1534,301772193543796,0.0007098254,-0.0008668229,-0.0002400698,-0.0407026708,0.1795706153,9.8763837814,45.8399963379,-0.3000030518,-105.6000061035,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1535,301772213538896,0.0000989600,-0.0002559498,0.0003707958,-0.0335198492,0.1819648892,9.8692007065,45.7799987793,-0.9000015259,-106.8600158691,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1536,301772233533996,0.0007098254,0.0015766472,-0.0002400698,-0.0478854962,0.1867534369,9.8955373764,45.7799987793,-0.9000015259,-106.8600158691,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1537,301772253529129,0.0000989600,-0.0014776811,-0.0002400698,-0.0502797700,0.1915419847,9.8835668564,45.5399932861,-1.3799972534,-107.2200012207,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1538,301772273524262,-0.0011227704,0.0003549084,-0.0008509355,-0.0502797700,0.1915419847,9.8835668564,45.5399932861,0.3000030518,-105.2400207520,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1539,301772293519395,0.0007098254,-0.0014776811,-0.0002400698,-0.0430969447,0.1963305324,9.8763837814,45.4799957275,0.1800003052,-105.3600158691,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1540,301772313514528,0.0000989600,0.0009657741,-0.0002400698,-0.0454912223,0.1915419847,9.8955373764,45.0000000000,-0.3000030518,-106.0800170898,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1541,301772333509628,0.0000989600,0.0003549084,0.0009816596,-0.0359141231,0.1819648892,9.8835668564,45.0000000000,-0.3000030518,-106.0800170898,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1542,301772353504728,0.0000989600,0.0003549084,-0.0002400698,-0.0383083969,0.1795706153,9.8811721802,44.7599945068,-0.3000030518,-105.8399963379,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1543,301772373499828,0.0013206904,-0.0002559498,-0.0002400698,-0.0383083969,0.2011190802,9.8835668564,45.1199951172,0.0000000000,-105.3600158691,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1544,301772393494928,0.0007098254,-0.0002559498,0.0003707958,-0.0383083969,0.2011190802,9.8835668564,44.4599990845,-0.0599975586,-106.6199951172,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1545,301772413490028,0.0000989600,0.0003549084,-0.0002400698,-0.0526740476,0.1795706153,9.9051151276,44.6999969482,0.5999984741,-106.0200195313,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1546,301772433485161,0.0013206904,0.0003549084,0.0003707958,-0.0383083969,0.1939362586,9.8907489777,44.6999969482,0.5999984741,-106.0200195313,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1547,301772453513594,0.0000989600,-0.0008668229,-0.0008509355,-0.0430969447,0.1843591630,9.8883552551,44.7599945068,0.6600036621,-105.4800109863,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1548,301772473542060,-0.0011227704,-0.0008668229,-0.0002400698,-0.0454912223,0.1915419847,9.9027204514,45.0599975586,-0.1200027466,-105.8999938965,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1549,301772493570526,-0.0005119052,-0.0002559498,-0.0002400698,-0.0359141231,0.1915419847,9.8883552551,44.8199996948,-0.3600006104,-105.4800109863,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1550,301772513598959,0.0007098254,0.0015766472,-0.0002400698,-0.0359141231,0.1915419847,9.8883552551,45.9599990845,-0.3600006104,-106.0800170898,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1551,301772533627392,-0.0005119052,-0.0002559498,0.0009816596,-0.0430969447,0.1795706153,9.8763837814,46.1399993896,-0.9599990845,-105.6600036621,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1552,301772553655825,0.0013206904,-0.0008668229,-0.0008509355,-0.0430969447,0.1867534369,9.8811721802,46.1399993896,-0.9599990845,-105.6600036621,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1553,301772573684258,0.0013206904,-0.0008668229,0.0003707958,-0.0526740476,0.1915419847,9.8907489777,46.0799942017,-0.5999984741,-106.0800170898,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1554,301772593712691,0.0007098254,-0.0008668229,-0.0002400698,-0.0526740476,0.1915419847,9.8907489777,44.8799972534,-0.3600006104,-105.4200134277,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1555,301772613741124,-0.0011227704,-0.0002559498,-0.0002400698,-0.0287312977,0.1867534369,9.9027204514,44.4599990845,0.4199981689,-105.5400085449,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1556,301772633769590,-0.0011227704,-0.0002559498,-0.0008509355,-0.0335198492,0.1915419847,9.8931436539,44.8799972534,0.7799987793,-105.8399963379,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1557,301772653798056,0.0000989600,0.0003549084,-0.0008509355,-0.0335198492,0.1891477108,9.8859605789,45.1199951172,0.7799987793,-106.0800170898,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1558,301772673826522,-0.0011227704,0.0003549084,-0.0002400698,-0.0359141231,0.1891477108,9.8859605789,45.1199951172,0.7799987793,-106.0800170898,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1559,301772693854955,0.0000989600,0.0003549084,-0.0002400698,-0.0478854962,0.1723877788,9.8955373764,44.9399948120,0.0000000000,-106.2600097656,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1560,301772713883388,0.0000989600,-0.0014776811,0.0003707958,-0.0478854962,0.1723877788,9.8955373764,45.3599929810,0.6600036621,-105.9599914551,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1561,301772733911821,0.0019315558,-0.0002559498,0.0009816596,-0.0263370238,0.1771763414,9.8811721802,45.1199951172,0.3600006104,-105.8399963379,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1562,301772753940254,0.0013206904,0.0003549084,-0.0002400698,-0.0359141231,0.1915419847,9.8883552551,44.6399993896,0.1800003052,-105.8399963379,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1563,301772773968687,0.0000989600,-0.0002559498,0.0003707958,-0.0311255716,0.2154847383,9.9075088501,44.5199966431,0.3600006104,-106.3800048828,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1564,301772793997120,0.0007098254,0.0009657741,-0.0002400698,-0.0383083969,0.2011190802,9.8763837814,44.5199966431,0.3600006104,-106.3800048828,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1565,301772814025586,-0.0023445007,0.0003549084,-0.0002400698,-0.0430969447,0.1891477108,9.8979320526,44.6999969482,0.1200027466,-106.5599975586,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1566,301772834054052,-0.0011227704,-0.0002559498,-0.0002400698,-0.0454912223,0.1939362586,9.8907489777,44.9399948120,0.0000000000,-106.0800170898,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1567,301772854082485,0.0000989600,0.0003549084,0.0003707958,-0.0263370238,0.1675992310,9.8715953827,45.1800003052,0.1800003052,-106.0800170898,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1568,301772874110885,0.0007098254,-0.0020885468,-0.0002400698,-0.0263370238,0.1675992310,9.8715953827,45.1199951172,-0.0599975586,-105.3000183105,0.0200283993,23.5799999237,-108.4199981689,443.2799987793
1569,301772894139318,0.0000989600,-0.0008668229,0.0003707958,-0.0407026708,0.2011190802,9.9051151276,45.1199951172,-0.0599975586,-105.3000183105,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1570,301772914167751,0.0000989600,-0.0002559498,-0.0002400698,-0.0407026708,0.2011190802,9.9051151276,45.4799957275,0.4800033569,-105.9599914551,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1571,301772934196217,0.0000989600,0.0003549084,-0.0008509355,-0.0287312977,0.1867534369,9.8907489777,45.7799987793,0.1200027466,-106.1400146484,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1572,301772954224650,0.0000989600,0.0015766472,-0.0002400698,-0.0430969447,0.1867534369,9.8979320526,45.7799987793,0.1200027466,-106.1400146484,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1573,301772974253083,0.0000989600,0.0003549084,-0.0002400698,-0.0430969447,0.1867534369,9.8979320526,45.5399932861,-0.6599960327,-106.5599975586,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1574,301772994281549,0.0000989600,0.0003549084,-0.0008509355,-0.0454912223,0.1747820675,9.8859605789,45.2399978638,-0.7200012207,-106.1400146484,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1575,301773014310015,0.0007098254,-0.0014776811,-0.0002400698,-0.0550683215,0.1867534369,9.8739891052,45.2399978638,-0.7200012207,-106.1400146484,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1576,301773034338448,0.0013206904,-0.0008668229,-0.0002400698,-0.0550683215,0.1867534369,9.8739891052,45.4199981689,-0.3000030518,-106.6799926758,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1577,301773054333581,0.0007098254,-0.0008668229,-0.0008509355,-0.0430969447,0.1939362586,9.8811721802,45.6599960327,-0.7200012207,-107.6400146484,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1578,301773074328681,0.0000989600,0.0003549084,0.0003707958,-0.0263370238,0.1987248063,9.8931436539,45.3599929810,-0.4199981689,-107.2799987793,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1579,301773094323781,-0.0005119052,0.0003549084,-0.0008509355,-0.0287312977,0.2035133541,9.8859605789,45.4199981689,0.1200027466,-105.7200012207,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1580,301773114318881,-0.0005119052,0.0009657741,-0.0002400698,-0.0598568693,0.1987248063,9.8811721802,45.4199981689,0.1200027466,-105.7200012207,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1581,301773134313981,-0.0005119052,0.0009657741,-0.0002400698,-0.0598568693,0.1987248063,9.8811721802,44.9399948120,0.1200027466,-105.7799987793,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1582,301773154309114,-0.0005119052,-0.0002559498,-0.0002400698,-0.0478854962,0.1795706153,9.8835668564,44.7599945068,0.0599975586,-106.2000122070,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1583,301773174337547,0.0007098254,-0.0008668229,-0.0002400698,-0.0454912223,0.1747820675,9.8931436539,44.7599945068,-0.1800003052,-106.2000122070,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1584,301773194366013,0.0007098254,0.0003549084,-0.0002400698,-0.0383083969,0.2011190802,9.8835668564,45.5399932861,0.0000000000,-105.9599914551,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1585,301773214394479,0.0019315558,0.0021875054,-0.0002400698,-0.0287312977,0.1915419847,9.8763837814,45.5399932861,0.0000000000,-105.9599914551,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1586,301773234422912,0.0007098254,0.0009657741,0.0003707958,-0.0287312977,0.1915419847,9.8763837814,45.0000000000,0.4199981689,-106.4400024414,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1587,301773254451345,0.0007098254,0.0003549084,-0.0002400698,-0.0502797700,0.1987248063,9.8979320526,45.1800003052,0.0599975586,-105.7200012207,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1588,301773274479778,0.0007098254,0.0003549084,-0.0002400698,-0.0454912223,0.1915419847,9.8931436539,45.3599929810,-0.3000030518,-105.1799926758,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1589,301773294508211,-0.0005119052,-0.0020885468,-0.0002400698,-0.0550683215,0.2035133541,9.8763837814,45.5399932861,-0.1200027466,-105.4800109863,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1590,301773314536644,-0.0017336360,-0.0008668229,-0.0002400698,-0.0574625954,0.1987248063,9.8979320526,44.7599945068,0.3000030518,-105.2400207520,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1591,301773334565077,-0.0011227704,-0.0002559498,-0.0002400698,-0.0239427481,0.1915419847,9.8763837814,44.5199966431,0.0599975586,-105.1199951172,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1592,301773354593510,-0.0011227704,0.0003549084,-0.0008509355,-0.0359141231,0.1843591630,9.9099035263,45.0599975586,0.0000000000,-104.5800170898,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1593,301773374621976,0.0000989600,0.0003549084,0.0003707958,-0.0287312977,0.1843591630,9.8692007065,45.0599975586,0.0000000000,-104.5800170898,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1594,301773394650442,0.0025424212,0.0003549084,-0.0002400698,-0.0287312977,0.1843591630,9.8692007065,44.6399993896,0.3600006104,-106.1400146484,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1595,301773414678875,0.0019315558,0.0009657741,0.0003707958,-0.0430969447,0.1819648892,9.8739891052,44.5799942017,0.1200027466,-105.8999938965,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1596,301773434707308,0.0019315558,0.0003549084,0.0003707958,-0.0311255716,0.1963305324,9.8739891052,44.3399963379,-0.1200027466,-105.5400085449,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1597,301773454735741,0.0007098254,-0.0020885468,-0.0002400698,-0.0478854962,0.2035133541,9.9003267288,44.0999984741,0.1200027466,-105.4800109863,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1598,301773474764207,-0.0011227704,-0.0008668229,-0.0002400698,-0.0215484723,0.2083019018,9.8931436539,44.0999984741,0.1200027466,-105.4800109863,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1599,301773494792640,-0.0017336360,-0.0002559498,-0.0002400698,-0.0215484723,0.2083019018,9.8931436539,45.1199951172,0.0000000000,-104.9400024414,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1600,301773514821073,-0.0041770968,0.0015766472,-0.0008509355,-0.0287312977,0.2106961906,9.8859605789,46.0199966431,0.1800003052,-106.3800048828,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1601,301773534849539,-0.0029553659,0.0003549084,-0.0002400698,-0.0598568693,0.1532335877,9.8883552551,46.0199966431,0.1800003052,-106.3800048828,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1602,301773554878005,0.0007098254,0.0003549084,0.0003707958,-0.0598568693,0.1532335877,9.8883552551,45.7799987793,-0.9000015259,-106.2000122070,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1603,301773574906471,0.0025424212,-0.0002559498,0.0003707958,-0.0622511432,0.1628106833,9.8620176315,45.7799987793,-0.9000015259,-106.2000122070,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1604,301773594934904,0.0043750168,-0.0020885468,-0.0002400698,-0.0622511432,0.1628106833,9.8620176315,45.7199935913,-0.3600006104,-106.8600158691,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1605,301773614963337,0.0043750168,-0.0008668229,-0.0002400698,-0.0454912223,0.1963305324,9.8883552551,46.1999969482,-1.1399993896,-106.6799926758,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1606,301773634991770,0.0025424212,-0.0002559498,0.0003707958,-0.0095770992,0.2370332032,9.9027204514,45.6599960327,-1.3799972534,-106.6199951172,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1607,301773655020203,-0.0011227704,0.0015766472,0.0003707958,-0.0287312977,0.2418217510,9.8955373764,45.6599960327,-1.3799972534,-106.6199951172,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1608,301773675048636,-0.0047879624,0.0034092441,-0.0002400698,-0.0454912223,0.1915419847,9.8835668564,45.5399932861,-1.5599975586,-106.5599975586,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1609,301773695077069,-0.0047879624,-0.0002559498,-0.0002400698,-0.0718282461,0.1508393139,9.8859605789,45.8399963379,-1.2600021362,-106.6199951172,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1610,301773715105535,-0.0017336360,-0.0008668229,-0.0002400698,-0.0766167939,0.1484450400,9.8907489777,46.0199966431,-1.0800018311,-106.5000000000,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1611,301773735134001,0.0013206904,-0.0033102781,0.0003707958,-0.0430969447,0.1388679445,9.8787775040,45.6599960327,-1.1999969482,-105.8399963379,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1612,301773755162434,0.0025424212,-0.0033102781,-0.0002400698,-0.0191541985,0.1532335877,9.8931436539,45.0599975586,-0.4199981689,-105.6000061035,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1613,301773775157567,0.0037641516,-0.0014776811,-0.0008509355,-0.0191541985,0.1532335877,9.8931436539,45.8999938965,-1.1999969482,-106.9800109863,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1614,301773795152667,0.0043750168,0.0021875054,-0.0008509355,-0.0167599246,0.1843591630,9.8883552551,45.7799987793,-0.5400009155,-107.1000061035,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1615,301773815147767,0.0013206904,0.0021875054,-0.0002400698,-0.0383083969,0.2298503816,9.8787775040,45.7799987793,-0.5400009155,-107.1000061035,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1616,301773835142867,-0.0011227704,0.0021875054,0.0003707958,-0.0383083969,0.2298503816,9.8787775040,45.2399978638,-0.3600006104,-105.6000061035,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1617,301773855137967,-0.0017336360,-0.0002559498,0.0003707958,-0.0742225200,0.2011190802,9.8811721802,45.2399978638,-0.3600006104,-105.6000061035,0.0199951008,23.5799999237,-108.4199981689,443.2799987793
1618,301773875133100,-0.0029553659,-0.0020885468,-0.0002400698,-0.0742225200,0.2011190802,9.8811721802,45.4199981689,-0.6599960327,-105.8999938965,0.0199951325,23.5799999237,-108.4199981689,443.2799987793
1619,301773895161533,-0.0029553659,-0.0039211437,-0.0002400698,-0.0407026708,0.1628106833,9.8739891052,45.4199981689,-0.6599960327,-105.8999938965,0.0200284328,23.5799999237,-108.4199981689,443.2799987793
1620,301773915189999,0.0007098254,-0.0014776811,-0.0008509355,-0.0407026708,0.1628106833,9.8739891052,44.2199935913,0.3000030518,-105.8399963379,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1621,301773935218465,0.0019315558,0.0021875054,0.0003707958,-0.0167599246,0.1556278616,9.9003267288,44.2199935913,0.3000030518,-105.8399963379,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
1622,301773955246931,0.0025424212,0.0021875054,-0.0008509355,-0.0167599246,0.1556278616,9.9003267288,45.2999954224,-0.3000030518,-106.0200195313,0.0200284664,23.5799999237,-108.4199981689,443.2799987793
